,tapi,cci,vma,srmi,cdp,expma
600518.SH,"1,394,998,188.8298",-89.5588,"1,324,027,718.2000",-0.2000,1.8267,1.8874
600519.SH,"53,795,096.4761",-89.6246,"54,308,921.0000",0.0390,"1,671.3100","1,701.8200"
600520.SH,"464,564,358.0630",8.3099,"712,035,044.8000",0.3659,18.8467,21.6834
600521.SH,"225,336,658.9375",-132.7000,"197,710,909.8000",-0.2450,12.9133,14.3445
600522.SH,"751,739,957.9832",-122.7850,"880,509,125.4000",-0.0997,12.2533,12.9876
600523.SH,"169,357,286.2292",-178.7063,"214,958,931.2000",-0.2056,10.0533,12.4467
600525.SH,"229,155,651.1161",-196.0453,"342,458,594.2000",-0.2043,4.3067,4.8244
600526.SH,"172,374,213.5135",-193.4196,"148,944,420.2000",-0.1048,4.1800,4.6761
600527.SH,"286,459,497.0760",-269.2866,"257,091,525.6000",-0.1576,1.6467,1.8463
600528.SH,"377,735,107.4495",-91.2167,"283,283,066.8000",-0.2258,7.4500,7.8920
600529.SH,"136,057,509.2979",-76.4368,"125,451,630.2000",0.0171,25.3133,25.7827
600530.SH,"46,605,436.7965",-65.4020,"113,217,272.6000",-0.3438,2.2600,2.4549
600531.SH,"351,920,011.7329",-161.8164,"346,247,107.4000",-0.0962,5.2167,5.8204
600533.SH,"268,470,790.0415",-186.9095,"258,898,502.8000",-0.2201,2.3500,2.7803
600535.SH,"282,335,468.2869",75.9893,"308,480,332.4000",0.0646,15.6600,15.7028
600536.SH,"402,148,406.8901",-99.0089,"428,871,584.0000",-0.4695,29.6567,33.8615
600537.SH,"504,450,794.1441",-135.9441,"688,800,587.0000",-0.3833,4.2000,4.8955
600538.SH,"109,308,488.0779",-199.0091,"169,658,693.0000",-0.0530,3.8900,4.3102
600539.SH,"137,894,529.5745",-330.7925,"94,614,294.8000",-0.2736,4.5800,5.9595
600540.SH,"233,867,456.6832",-127.8638,"316,096,407.0000",-0.0494,3.8133,4.5947
600543.SH,"94,077,799.2352",-194.3863,"69,517,598.0000",-0.0224,4.8767,5.4783
600545.SH,"499,078,755.8559",-176.5712,"580,440,380.6000",-0.0553,2.0200,2.4571
600546.SH,"488,475,239.0430",106.9003,"485,049,734.8000",0.2670,18.2833,17.5490
600547.SH,"314,441,295.7123",-61.5417,"370,162,823.6000",-0.1410,21.4000,22.3043
600548.SH,"102,390,250.2762",-94.3235,"81,368,423.2000",0.0022,8.9167,9.2074
600549.SH,"221,222,894.0405",-107.8985,"149,208,223.6000",-0.0709,15.8000,16.7382
600550.SH,"237,425,334.4578",-232.1903,"230,156,298.8000",-0.2065,3.8800,4.4076
600551.SH,"319,416,057.0278",-95.5205,"165,295,223.0000",-0.0769,10.4933,11.0038
600552.SH,"258,022,079.3296",-127.2054,"309,514,259.2000",-0.0324,10.0600,11.2227
600556.SH,"434,030,345.4724",-150.3884,"501,688,384.4000",-0.3032,4.6800,5.4878
600557.SH,"158,286,565.2935",-91.3624,"270,408,690.4000",-0.3973,16.5867,18.2531
600558.SH,"235,186,004.0650",-70.3215,"278,339,575.8000",-0.0027,3.4867,3.7880
600559.SH,"333,188,452.4112",-130.4394,"290,834,350.2000",-0.2959,17.8467,20.7350
600560.SH,"362,644,836.6667",84.7097,"228,864,463.2000",-0.0292,14.8500,14.0224
600561.SH,"195,539,400.6849",-234.1454,"230,172,572.6000",-0.1657,4.2833,5.3736
600562.SH,"129,873,456.4945",-169.9279,"97,632,119.6000",-0.2155,11.8400,13.2111
600563.SH,"47,144,927.9850",-63.0068,"40,976,702.0000",-0.2219,101.2767,99.2115
600565.SH,"1,406,317,233.3333",-147.0557,"1,120,007,173.0000",-0.0921,1.2733,1.4718
600566.SH,"109,252,077.7027",166.8387,"145,103,662.2000",0.1430,34.2033,32.2737
600567.SH,"616,707,827.2222",-160.7129,"542,149,344.2000",-0.1892,1.7133,1.9102
600568.SH,"63,241,499.3243",-256.2806,"88,659,475.0000",-0.1732,1.4533,1.6059
600569.SH,"437,449,817.6796",-232.5099,"403,179,158.6000",-0.1040,1.7633,2.0089
600570.SH,"594,278,552.6208",-125.1975,"517,800,578.0000",-0.4251,22.7533,27.1381
600571.SH,"744,514,926.5596",136.4449,"781,315,586.2000",0.4145,13.3867,12.7861
600572.SH,"719,245,767.4847",-98.3749,"855,343,680.2000",-0.2964,4.6733,5.0131
600573.SH,"104,252,020.7719",-175.9815,"116,164,919.4000",-0.2204,8.5333,9.6105
600575.SH,"499,695,076.3265",-88.1100,"510,069,117.0000",-0.1187,2.3767,2.4634
600576.SH,"165,719,515.7556",-209.8361,"144,617,306.4000",-0.2515,5.9000,6.7834
600577.SH,"393,269,599.2064",-195.8778,"413,065,868.4000",-0.0979,3.5767,3.8937
600578.SH,"455,833,143.7500",-94.6841,"420,806,964.2000",-0.1936,2.9033,3.0385
600579.SH,"553,724,194.3609",101.2435,"259,903,954.0000",0.1805,7.6500,7.1913
600580.SH,"312,256,812.0909",-169.4600,"336,823,381.6000",-0.0864,10.1600,11.1315
600581.SH,"315,356,802.2222",-205.9817,"297,876,976.4000",-0.2222,3.0433,3.4902
600582.SH,"724,776,874.0146",256.7164,"533,546,629.2000",0.2058,6.3367,5.9293
600583.SH,"491,881,727.1406",-115.2941,"478,163,289.6000",0.0081,5.8000,6.0475
600584.SH,"370,210,756.5367",-165.8280,"396,783,032.0000",-0.1615,24.2033,27.2802
600585.SH,"312,539,611.7795",-68.8999,"294,911,476.8000",-0.0447,23.8167,23.7637
600586.SH,"302,939,571.5474",-119.4649,"330,921,909.4000",-0.2245,5.7233,6.3886
600587.SH,"128,626,376.5162",-129.0815,"152,256,120.6000",-0.3752,20.6300,23.5107
600588.SH,"568,877,741.5943",-147.9134,"437,133,710.6000",-0.3627,11.8333,14.5433
600589.SH,"231,347,221.1957",15.1735,"354,452,085.6000",0.5027,3.3633,3.6526
600590.SH,"158,118,999.0440",-290.0135,"180,172,816.2000",-0.2147,4.8600,5.8214
600592.SH,"276,148,429.3668",-46.8373,"499,448,728.2000",0.0775,8.5667,9.6604
600593.SH,"119,925,598.0425",19.9449,"142,958,542.6000",0.2013,17.3367,18.3460
600594.SH,"263,600,714.7186",-251.7689,"234,060,026.4000",-0.2414,4.4433,5.1357
600595.SH,"550,130,337.0821",-28.9655,"618,325,729.8000",0.1763,3.0667,3.2016
600596.SH,"190,899,308.5409",-109.7324,"148,043,644.2000",-0.2446,7.8067,8.8936
600597.SH,"226,287,179.8255",-108.3178,"169,788,601.4000",-0.1724,8.8767,9.1677
600598.SH,"226,316,840.1448",-110.8386,"177,135,624.4000",-0.0703,11.9933,12.3165
600599.SH,"91,114,093.4924",-148.5331,"94,318,457.6000",-0.1471,9.4133,11.4857
600600.SH,"94,946,440.9521",-81.2564,"90,634,860.0000",-0.1572,77.9567,78.7147
600601.SH,"847,756,017.6923",-104.3729,"938,092,678.6000",-0.1034,2.4133,2.7227
600602.SH,"722,055,076.0833",-49.4057,"669,485,597.4000",0.1725,10.8367,11.7509
600603.SH,"249,114,304.2440",-38.0207,"238,353,792.2000",0.1366,6.9167,7.1265
600604.SH,"193,495,776.8692",-203.3676,"300,568,419.0000",-0.1193,4.0867,4.4997
600605.SH,"74,719,501.1337",18.9142,"87,541,237.0000",0.1545,18.8633,21.8699
600606.SH,"1,149,962,620.0000",-149.3748,"986,582,163.8000",-0.2491,2.1000,2.3369
600608.SH,"32,232,179.5699",-157.3786,"44,649,646.8000",-0.0363,3.5533,4.0893
600609.SH,"300,083,918.4080",-159.2699,"267,126,117.8000",-0.1204,3.7067,4.4095
600610.SH,"549,281,099.8328",-129.0903,"836,028,812.2000",-0.5635,5.4433,7.4285
600611.SH,"319,620,648.3395",-273.9740,"299,805,301.8000",-0.1342,2.5867,2.8763
600612.SH,"26,521,608.2003",84.0067,"29,132,000.2000",0.0851,68.1700,65.7319
600613.SH,"178,598,725.2782",-172.9297,"303,166,952.2000",-0.1442,5.8967,6.9922
600615.SH,"66,718,987.0276",-41.9219,"222,984,721.6000",0.1297,9.0767,10.0807
600616.SH,"161,137,499.8195",-206.6033,"128,910,529.0000",-0.1865,5.0767,5.9792
600617.SH,"174,390,916.6667",-271.1982,"160,639,488.8000",-0.2199,3.1867,3.7001
600618.SH,"86,589,587.2549",-174.4963,"78,548,539.0000",-0.0599,7.7100,8.5253
600619.SH,"291,498,683.4739",-152.5927,"729,510,032.4000",-0.0527,5.3767,6.2814
600620.SH,"97,931,484.7914",-198.0427,"88,090,475.2000",-0.3442,7.2467,9.0272
600621.SH,"1,122,438,956.2542",109.0762,"924,404,601.6000",0.2603,13.8000,13.6823
600622.SH,"1,953,939,172.1569",-113.2977,"808,234,127.0000",-0.1146,2.6267,2.7640
600623.SH,"256,943,444.4444",-200.4440,"262,722,525.8000",0.0064,5.8333,6.3283
600624.SH,"134,751,185.8316",-267.7888,"113,156,632.4000",-0.2319,4.5933,5.3432
600626.SH,"280,303,665.8537",-295.8222,"361,738,005.4000",-0.1584,2.7867,3.3921
600628.SH,"101,110,410.5939",-306.4413,"130,087,577.6000",-0.1466,6.0167,6.6965
600629.SH,"1,223,604,592.2772",-49.2866,"655,901,569.2000",-0.4395,5.5033,5.7640
600630.SH,"1,205,309,589.0511",96.1322,"1,742,849,199.0000",0.5100,11.4500,11.0299
600633.SH,"600,871,166.3053",-77.2547,"706,588,892.0000",-0.1504,10.3400,11.2786
600635.SH,"297,205,397.6109",-148.6928,"376,383,096.2000",-0.1121,2.8233,2.9972
600636.SH,"553,293,100.5882",-19.9427,"430,448,895.6000",-0.1402,10.9400,11.0391
600637.SH,"536,394,670.2703",-92.3986,"449,997,720.8000",-0.1127,7.0000,7.4027
600638.SH,"280,181,962.3832",-204.5696,"214,949,125.6000",-0.1894,4.3033,5.0375
600639.SH,"871,952,463.5621",71.5054,"303,547,987.4000",-0.0177,12.7267,11.9006
600640.SH,"294,228,098.3294",173.0511,"256,972,912.8000",0.2786,14.3467,12.8916
600641.SH,"242,574,246.7399",-195.3924,"281,643,653.8000",-0.2804,12.3167,14.9199
600642.SH,"642,983,359.0489",143.0457,"467,868,048.6000",0.0581,7.5167,6.9234
600643.SH,"292,614,594.7034",-221.3182,"246,326,063.8000",-0.1144,4.4700,4.9574
600644.SH,"115,720,645.3382",-236.8150,"90,983,828.8000",-0.2618,5.2633,6.2366
600645.SH,"123,028,449.9101",-154.8121,"138,496,938.2000",-0.0148,15.6033,17.7682
600647.SH,"34,510,265.2015",-97.7535,"28,722,863.4000",-0.1326,10.7133,11.2817
600648.SH,"256,527,115.0051",-176.3576,"151,492,933.4000",-0.1517,9.4133,10.2626
600649.SH,"411,067,864.7222",-170.4967,"364,917,657.0000",-0.0769,3.4600,3.7751
600650.SH,"112,361,902.1879",-263.0371,"69,848,944.8000",-0.1872,7.9400,8.9951
600651.SH,"294,338,049.0446",-147.8292,"343,126,328.4000",-0.2452,2.9233,3.3209
600653.SH,"345,283,365.6442",-231.8290,"456,289,853.6000",-0.0739,1.5333,1.7442
600654.SH,"126,581,769.9589",-41.0885,"145,828,963.2000",-0.1099,2.2700,2.3437
600655.SH,"391,544,028.5930",-76.3047,"282,782,221.0000",-0.0703,6.5433,6.5508
600657.SH,"490,542,110.4651",-145.1996,"456,759,767.4000",-0.1963,3.2767,3.6859
600658.SH,"257,062,789.3048",-195.2750,"315,052,756.6000",-0.2890,3.5567,4.2202
600660.SH,"187,395,769.0229",203.3700,"188,486,277.8000",0.2506,41.5600,39.4432
600661.SH,"290,343,793.2031",55.8835,"282,534,591.8000",0.2750,10.5300,10.3491
600662.SH,"214,797,934.9036",-152.9178,"153,555,900.2000",-0.2319,4.3933,4.8583
600663.SH,"199,356,498.0349",-106.9732,"175,351,383.8000",-0.0958,8.8467,9.1665
600664.SH,"676,271,361.2457",-196.4349,"642,252,392.2000",-0.2060,2.7767,3.1395
600665.SH,"350,033,063.0996",-272.2927,"225,878,772.8000",-0.2235,2.6567,3.3626
600666.SH,"351,776,133.7748",-172.3872,"226,445,730.2000",-0.3811,1.6033,1.8813
600667.SH,"762,478,346.4744",-90.2937,"1,170,383,743.4000",-0.1273,5.7733,6.4226
600668.SH,"58,102,914.6624",-214.1735,"55,023,583.0000",-0.1911,9.0900,10.3672
600671.SH,"15,320,416.2252",1.9275,"24,960,709.2000",0.1876,9.4233,10.1945
600673.SH,"309,059,154.4726",-26.1911,"203,909,969.4000",0.0374,7.1900,7.0211
600674.SH,"321,477,596.2324",121.5397,"319,768,399.6000",0.0485,15.7633,15.2145
600675.SH,"2,196,120,188.5714",-20.6897,"958,899,777.4000",0.1016,3.1567,3.3525
600676.SH,"175,390,605.6657",-246.2496,"212,206,919.6000",-0.1219,3.3967,3.9604
600678.SH,"432,246,715.2857",-11.0913,"600,433,456.0000",0.2414,5.8367,6.4562
600679.SH,"382,171,000.1058",-2.3548,"275,924,134.8000",0.0868,9.1567,9.7447
600681.SH,"123,368,196.0422",-190.3071,"141,582,597.6000",-0.1689,3.6500,3.9528
600682.SH,"161,031,288.0126",-216.3184,"179,151,323.6000",-0.2105,6.0067,6.9698
600683.SH,"338,368,119.8529",-120.4063,"431,153,534.0000",-0.1622,3.9567,4.7443
600684.SH,"370,218,987.1972",-187.1983,"490,174,560.4000",-0.1399,2.8700,3.3273
600685.SH,"140,725,270.0295",-4.6578,"141,256,012.8000",-0.0737,25.1167,25.2406
600686.SH,"319,915,709.4657",-91.9648,"754,294,348.4000",-0.1751,6.0733,6.9259
600688.SH,"543,768,381.5885",-151.9782,"477,204,854.2000",-0.1178,2.6667,2.8389
600689.SH,"254,316,356.2716",-45.0075,"211,489,238.8000",-0.0069,9.2867,10.3158
600690.SH,"498,666,317.7252",9.3053,"467,137,557.0000",0.1083,23.5467,22.8631
600691.SH,"409,499,450.7519",-280.6130,"292,984,845.0000",-0.1364,2.4367,2.9146
600692.SH,"649,374,623.8532",-102.9762,"400,216,113.2000",-0.0180,5.5967,5.8093
600693.SH,"238,645,160.4106",-266.2157,"206,536,895.0000",-0.1279,3.3200,3.7505
600694.SH,"48,793,617.5886",-181.3234,"52,585,745.8000",-0.1757,15.4333,16.7279
600696.SH,"127,889,563.6634",-213.8128,"75,452,598.4000",-0.4641,12.6667,17.1638
600697.SH,"82,322,857.6850",-328.8981,"128,991,515.8000",-0.1479,10.2800,11.7449
600698.SH,"305,971,914.7196",-155.5281,"528,670,956.8000",-0.0295,3.9733,4.7838
600699.SH,"363,346,298.8602",-65.0191,"470,087,906.8000",0.0492,15.4333,16.9143
600702.SH,"172,477,351.5990",-126.9980,"157,622,123.0000",-0.4854,78.1333,95.8547
600703.SH,"586,489,662.2990",-125.7574,"585,028,703.0000",-0.3701,11.8800,13.1887
600704.SH,"757,891,740.4348",-100.6536,"584,056,756.4000",-0.1068,4.4433,4.5491
600705.SH,"2,610,147,849.3976",-105.1262,"1,574,044,274.0000",-0.1399,3.1333,3.3570
600706.SH,"164,500,303.7213",-101.4395,"287,520,652.6000",-0.2067,12.0167,13.7571
600707.SH,"481,341,205.2098",77.0185,"499,679,795.0000",0.3256,6.3233,6.3266
600708.SH,"1,316,320,500.9901",-125.7170,"900,505,171.6000",-0.0472,2.0733,2.2417
600710.SH,"229,748,563.4328",36.7478,"198,432,302.6000",0.0945,7.5600,7.5754
600711.SH,"712,669,452.5510",-131.5571,"527,976,986.0000",-0.1782,3.6900,4.1470
600712.SH,"349,243,009.7368",-116.6433,"502,893,591.8000",0.0079,3.6133,4.2072
600713.SH,"184,286,059.4655",-200.0157,"247,307,487.2000",-0.2053,4.3300,4.7260
600714.SH,"74,367,819.7051",-282.8301,"61,689,994.0000",-0.1275,6.7800,8.2738
600715.SH,"2,175,078,180.6818",-246.5904,"1,833,145,473.2000",-0.2036,1.6100,2.0590
600716.SH,"335,960,808.0128",-230.8540,"520,687,018.8000",-0.1545,3.0300,3.4964
600717.SH,"366,271,566.5105",-74.7597,"294,156,450.6000",-0.0553,4.1200,4.2293
600718.SH,"258,206,496.0901",-169.9741,"251,921,983.0000",-0.2000,7.8400,8.8099
600719.SH,"117,079,935.5372",10.2785,"240,311,336.2000",0.2149,6.8500,7.4188
600720.SH,"151,086,551.2270",-146.4025,"129,240,493.4000",-0.1189,9.3000,10.0006
600721.SH,"277,724,934.1421",-117.8579,"371,747,663.4000",-0.1191,5.5233,6.7895
600722.SH,"143,341,103.5176",-328.3086,"160,137,989.2000",-0.1478,3.7500,4.4074
600724.SH,"235,605,409.6203",-70.4584,"246,566,433.4000",0.0532,3.7767,3.9614
600725.SH,"307,244,647.4265",-136.3827,"471,043,346.8000",-0.0181,2.5367,2.7658
600726.SH,"266,692,453.8835",-130.1401,"273,725,813.8000",-0.2969,1.9833,2.1707
600727.SH,"179,801,533.1407",-206.2351,"130,069,598.2000",-0.1067,4.9167,5.7595
600728.SH,"651,267,942.4184",-132.5389,"672,914,511.4000",-0.2713,4.8400,5.3369
600729.SH,"40,974,315.5155",14.2161,"49,104,980.2000",0.0180,29.7233,29.1605
600730.SH,"365,145,215.9596",-185.3146,"356,933,181.2000",-0.2545,4.6600,5.3405
600731.SH,"103,200,637.4126",-135.9948,"109,189,282.4000",-0.2787,5.3833,6.1605
600732.SH,"832,687,871.5136",-101.8511,"903,228,265.8000",-0.5611,14.5433,17.0361
600733.SH,"2,326,815,078.1513",-88.5036,"3,901,576,562.2000",0.0571,5.1900,5.6800
600734.SH,"324,054,786.6894",-216.8674,"189,001,176.6000",-0.2693,2.9700,3.4290
600735.SH,"184,883,930.1811",-236.4303,"299,364,059.4000",-0.1372,4.7467,5.6492
600736.SH,"200,521,556.1485",-232.7460,"261,275,426.2000",-0.0983,4.1700,4.5817
600737.SH,"596,503,644.0567",97.6676,"433,810,808.6000",0.1178,8.6467,8.6747
600738.SH,"218,241,923.5577",-184.9173,"369,553,538.4000",-0.2106,3.9533,4.8574
600739.SH,"185,677,781.5217",-175.3439,"122,426,721.4000",-0.1630,10.7100,11.5115
600740.SH,"302,946,384.6774",-142.2156,"314,596,425.6000",-0.0080,4.7367,4.9770
600741.SH,"202,824,446.8231",-70.7046,"208,270,129.2000",0.0006,16.8600,17.1689
600742.SH,"263,300,544.4181",-108.5265,"580,406,896.8000",0.0428,7.8733,8.8792
600743.SH,"876,096,980.4688",-189.1491,"783,407,682.6000",-0.1742,1.2233,1.4787
600744.SH,"545,667,045.0172",-151.5101,"603,656,871.0000",-0.2988,2.7767,3.1773
600745.SH,"287,577,742.8047",-158.9160,"335,939,425.8000",-0.2355,35.3500,40.6490
600746.SH,"117,451,049.0164",-169.1554,"90,715,373.8000",-0.0868,5.6700,6.6193
600748.SH,"561,390,574.7692",-119.7722,"535,758,053.2000",-0.1580,3.2333,3.5621
600749.SH,"81,251,797.0209",-222.6673,"73,489,122.6000",-0.2090,9.4567,10.9274
600750.SH,"152,649,915.6736",81.9272,"156,971,035.8000",-0.0688,22.7000,21.6569
600751.SH,"443,373,173.1707",-127.1642,"826,761,437.6000",-0.0040,2.3267,2.5437
600753.SH,"97,705,273.5414",-194.0832,"112,027,443.0000",-0.1945,6.6567,8.9420
600754.SH,"179,914,336.8892",-103.9260,"202,455,189.2000",-0.3803,27.1233,30.9582
600755.SH,"367,532,946.8085",-54.6618,"349,495,471.0000",-0.1879,7.2600,7.2151
600756.SH,"131,671,057.9526",-201.2823,"102,512,677.4000",-0.2797,10.9233,12.8433
600757.SH,"393,181,884.5222",-47.1235,"331,802,368.0000",-0.2387,7.0633,7.5090
600758.SH,"273,952,909.5541",-213.6439,"265,003,431.0000",-0.2880,2.9700,3.5141
600759.SH,"205,087,866.0714",-129.4127,"254,245,841.8000",-0.0667,2.1933,2.3938
600760.SH,"171,056,059.2109",-101.3332,"189,254,029.6000",-0.3506,36.8100,39.9331
600761.SH,"149,933,456.7366",74.4014,"158,001,139.2000",0.1772,20.0533,19.0542
600763.SH,"70,032,559.2609",-117.3726,"75,632,721.6000",-0.3782,62.0700,73.7926
600764.SH,"83,895,245.5490",-141.9648,"94,395,919.0000",-0.1730,20.3567,22.3145
600765.SH,"411,419,490.0304",-160.6806,"358,525,562.0000",-0.3816,15.1167,18.3732
600766.SH,"20,587,435.2612",26.8811,"43,142,813.2000",0.3750,14.8867,15.5470
600768.SH,"72,624,942.9440",-330.5717,"63,987,033.6000",-0.2382,7.6933,9.7808
600769.SH,"153,624,888.3627",-167.5777,"247,234,977.6000",-0.1086,6.8467,8.2332
600770.SH,"278,384,153.5809",-163.2198,"208,444,213.2000",-0.3095,3.5133,4.3360
600771.SH,"146,685,482.6500",-115.5637,"138,109,081.0000",-0.3272,24.8500,27.1562
600773.SH,"129,889,190.4040",-121.9604,"136,673,759.6000",-0.2247,9.2600,10.5022
600774.SH,"92,398,183.2386",-181.3794,"83,289,509.2000",-0.4350,6.6100,8.5966
600775.SH,"875,939,633.1843",-27.2697,"1,209,032,381.8000",0.0930,10.0567,11.0431
600776.SH,"220,345,661.7761",-116.8913,"322,002,438.0000",-0.0709,9.5167,10.7001
600777.SH,"2,123,907,943.4944",8.2582,"3,076,273,136.4000",0.0781,2.6333,2.7390
600778.SH,"137,697,214.2857",-334.7606,"122,630,855.4000",-0.3579,4.1500,5.4064
600779.SH,"63,143,925.5277",-137.2684,"67,946,864.8000",-0.1387,47.8500,54.4523
600780.SH,"193,392,827.5216",-168.9676,"187,802,262.4000",-0.2578,6.4867,7.9425
600782.SH,"611,217,637.2549",-118.2600,"658,550,897.8000",-0.0531,3.5133,3.6727
600783.SH,"83,805,386.8237",-138.2216,"77,707,841.4000",-0.0803,10.9133,11.4011
600784.SH,"120,312,684.2105",-231.9552,"108,294,014.6000",-0.2144,4.9033,5.6697
600785.SH,"143,974,560.0343",49.9927,"91,860,401.6000",0.0903,16.6567,15.5383
600787.SH,"294,158,070.4000",-124.9499,"225,684,463.4000",-0.1166,4.7600,5.0783
600789.SH,"430,340,175.5267",-177.4592,"633,577,100.0000",-0.0873,5.8700,6.5888
600790.SH,"160,056,694.5206",-168.6989,"128,451,495.0000",-0.1570,3.4700,3.8177
600791.SH,"325,372,361.4085",-217.3005,"249,573,243.2000",-0.1466,3.5567,4.2634
600792.SH,"619,033,478.7686",53.7690,"1,079,727,726.0000",0.3482,4.3600,4.4507
600793.SH,"59,902,225.5788",-277.6076,"61,215,936.8000",-0.2391,8.6333,10.4087
600794.SH,"347,661,534.9162",-153.4247,"370,409,932.6000",0.0168,3.3867,3.7668
600795.SH,"2,308,966,879.4872",210.4137,"2,101,699,071.2000",0.1282,4.6100,4.2892
600796.SH,"125,265,859.0308",-286.1240,"119,448,224.2000",-0.1498,4.4067,5.1436
600797.SH,"400,860,224.0204",-172.1744,"364,101,784.4000",-0.1992,5.3233,6.0196
600798.SH,"300,787,713.8365",-268.9189,"373,309,254.6000",-0.1117,3.0633,3.4473
600800.SH,"249,593,023.0769",-294.8638,"212,472,434.4000",-0.2288,2.6100,3.2303
600801.SH,"186,350,024.0973",-29.6880,"149,447,287.8000",0.0634,13.7433,13.4404
600802.SH,"219,702,917.6152",-321.5596,"147,098,762.0000",-0.2779,3.6333,4.5407
600803.SH,"131,212,349.3860",-1.5635,"143,743,301.0000",-0.0325,18.2033,17.7262
600804.SH,"408,918,357.9105",-131.2417,"402,766,689.2000",-0.3107,3.2200,3.9438
600805.SH,"307,909,162.9540",-180.6173,"446,850,871.4000",-0.0072,3.8800,4.3675
600807.SH,"307,122,563.6364",-210.6299,"362,688,243.8000",-0.1456,2.5167,3.0010
600808.SH,"754,032,750.1887",-98.1814,"584,085,238.4000",-0.0149,2.6233,2.6761
600809.SH,"72,304,119.1496",-54.2254,"79,033,112.6000",0.0997,223.6800,227.3344
600810.SH,"125,977,455.3459",-198.2313,"114,607,666.8000",-0.0849,6.0100,6.8856
600811.SH,"698,599,790.0000",-231.0187,"627,211,147.2000",-0.2672,1.6233,1.9115
600812.SH,"269,367,490.5812",-200.9283,"254,986,616.2000",-0.1697,4.6533,5.3017
600814.SH,"137,355,512.7063",-176.0329,"311,843,796.6000",-0.3229,5.8033,6.7306
600815.SH,"323,734,617.6471",-264.5161,"279,410,293.6000",-0.1053,2.3200,2.5911
600816.SH,"771,497,049.3151",-127.9003,"697,102,446.2000",-0.2700,2.7833,3.0020
600817.SH,"37,738,532.8994",-132.1957,"56,195,973.8000",-0.2555,7.8367,8.9052
600818.SH,"131,476,396.8413",-86.1500,"145,321,863.6000",-0.4295,11.1767,12.7760
600819.SH,"347,920,268.6499",-140.1635,"311,772,236.8000",-0.0642,4.1600,4.7627
600820.SH,"672,303,339.5161",35.9703,"532,919,170.0000",0.0258,5.9633,5.9212
600821.SH,"300,532,102.2648",-187.0435,"287,177,376.6000",-0.1596,5.5467,5.9742
600822.SH,"370,590,534.9156",-49.0914,"293,526,688.6000",0.0665,9.1700,10.1800
600823.SH,"382,407,185.5932",-74.6474,"630,183,924.0000",0.1017,1.1300,1.2207
600824.SH,"321,007,865.0000",-146.8328,"376,569,817.4000",-0.0258,3.3367,3.6201
600825.SH,"1,004,509,402.0134",-49.1694,"702,507,511.8000",-0.0589,4.4733,4.6507
600826.SH,"201,925,651.8086",-158.7716,"141,797,036.8000",-0.1565,8.0000,9.0345
600827.SH,"195,030,354.4070",-126.1127,"167,374,034.8000",-0.3272,8.9067,9.6913
